file,species,temperature,nutrients,sample_ID,date,mean.dens.ml,day
20231011_00018,Spirostomum,18,5,S15,2023-10-12,80.943288,3
20231011_00019,Spirostomum,18,3,S7,2023-10-12,78.700056,3
20231011_00020,Spirostomum,18,5,S14,2023-10-12,78.139248,3
20231011_00021,Dexiostoma,18,3,D8,2023-10-12,484.911984,3
20231011_00022,Dexiostoma,18,3,D7,2023-10-12,449.207208,3
20231011_00023,Spirostomum,18,4,S12,2023-10-12,48.416424,3
20231011_00024,Spirostomum,18,5,S13,2023-10-12,123.564696,3
20231011_00025,Dexiostoma,18,4,D10,2023-10-12,1264.435104,3
20231011_00026,Spirostomum,18,4,S11,2023-10-12,23.367,3
20231011_00027,Dexiostoma,18,5,D13,2023-10-12,710.3568,3
20231011_00028,Dexiostoma,18,4,D12,2023-10-12,1239.946488,3
20231011_00029,Dexiostoma,18,4,D11,2023-10-12,911.126064,3
20231011_00030,Spirostomum,18,4,S10,2023-10-12,48.60336,3
20231011_00031,Dexiostoma,21,1,D16,2023-10-12,214.602528,3
20231011_00032,Spirostomum,21,2,S19,2023-10-12,76.64376,3
20231011_00033,Spirostomum,21,1,S18,2023-10-12,48.790296,3
20231011_00034,Spirostomum,21,2,S20,2023-10-12,115.713384,3
20231011_00035,Spirostomum,21,3,S23,2023-10-12,72.157296,3
20231011_00036,Spirostomum,21,4,S27,2023-10-12,31.592184,3
20231011_00037,Spirostomum,21,1,S16,2023-10-12,63.184368,3
20231011_00038,Spirostomum,21,4,S25,2023-10-12,26.918784,3
20231011_00039,Dexiostoma,21,1,D18,2023-10-12,279.095448,3
20231011_00040,Spirostomum,21,4,S26,2023-10-12,28.1553196721312,3
20231011_00041,Spirostomum,21,3,S22,2023-10-12,106.179648,3
20231011_00042,Dexiostoma,21,2,D21,2023-10-12,2071.25088,3
20231011_00043,Dexiostoma,21,1,D17,2023-10-12,352.000488,3
20231011_00044,Dexiostoma,21,4,D26,2023-10-12,2598.971208,3
20231011_00045,Spirostomum,21,5,S30,2023-10-12,57.389352,3
20231011_00046,Dexiostoma,21,2,D19,2023-10-12,1169.28468,3
20231011_00047,Dexiostoma,21,5,D30,2023-10-12,1338.835632,3
20231011_00048,Spirostomum,21,2,S21,2023-10-12,77.57844,3
20231011_00049,Spirostomum,21,5,S29,2023-10-12,125.994864,3
20231011_00050,Dexiostoma,21,5,D28,2023-10-12,1512.686112,3
20231011_00051,Spirostomum,21,1,S17,2023-10-12,31.966056,3
20231011_00052,Dexiostoma,21,3,D22,2023-10-12,337.41948,3
20231011_00053,Spirostomum,21,3,S24,2023-10-12,96.085104,3
20231011_00054,Spirostomum,21,5,S28,2023-10-12,99.263016,3
20231011_00055,Dexiostoma,21,2,D20,2023-10-12,1088.715264,3
20231011_00056,Dexiostoma,21,3,D23,2023-10-12,145.249272,3
20231011_00057,Dexiostoma,21,4,D25,2023-10-12,2612.804472,3
20231011_00058,Dexiostoma,21,4,D27,2023-10-12,3051.7302,3
20231011_00059,Dexiostoma,21,5,D29,2023-10-12,2267.53368,3
20231011_00060,Dexiostoma,21,3,D24,2023-10-12,281.151744,3
20231011_00061,Spirostomum,24,2,S34,2023-10-12,52.34208,3
20231011_00062,Spirostomum,24,3,S38,2023-10-12,88.981536,3
20231011_00063,Spirostomum,24,1,S31,2023-10-12,143.379912,3
20231011_00064,Dexiostoma,24,1,D32,2023-10-12,172.728864,3
20231011_00065,Dexiostoma,24,2,D36,2023-10-12,1249.66716,3
20231011_00066,Dexiostoma,24,3,D39,2023-10-12,447.71172,3
20231011_00067,Dexiostoma,24,3,D37,2023-10-12,178.150008,3
20231011_00068,Dexiostoma,24,2,D35,2023-10-12,1860.574008,3
20231011_00069,Dexiostoma,24,1,D31,2023-10-12,200.9562,3
20231011_00070,Dexiostoma,24,2,D34,2023-10-12,1755.142104,3
20231011_00071,Dexiostoma,24,3,D38,2023-10-12,367.32924,3
20231011_00072,Spirostomum,24,2,S35,2023-10-12,76.64376,3
20231011_00073,Spirostomum,24,4,S41,2023-10-12,23.367,3
20231011_00074,Spirostomum,24,3,S39,2023-10-12,99.636888,3
20231011_00075,Dexiostoma,24,1,D33,2023-10-12,194.039568,3
20231011_00076,Spirostomum,24,1,S33,2023-10-12,42.434472,3
20231011_00077,Spirostomum,24,4,S40,2023-10-12,23.367,3
20231011_00078,Dexiostoma,24,4,D42,2023-10-12,1113.016944,3
20231011_00079,Spirostomum,24,5,S43,2023-10-12,43.556088,3
20231011_00080,Spirostomum,24,1,S32,2023-10-12,52.529016,3
20231011_00081,Spirostomum,24,3,S37,2023-10-12,56.828544,3
20231011_00082,Spirostomum,24,5,S45,2023-10-12,62.249688,3
20231011_00083,Dexiostoma,24,5,D45,2023-10-12,2034.050616,3
20231011_00084,Spirostomum,24,4,S42,2023-10-12,29.162016,3
20231011_00085,Spirostomum,24,2,S36,2023-10-12,44.490768,3
20231011_00086,Spirostomum,24,5,S44,2023-10-12,23.367,3
20231011_00087,Dexiostoma,24,4,D40,2023-10-12,2086.392696,3
20231011_00088,Dexiostoma,24,5,D43,2023-10-12,1674.01188,3
20231011_00089,Dexiostoma,24,5,D44,2023-10-12,1435.66848,3
20231011_00090,Dexiostoma,24,4,D41,2023-10-12,3019.764144,3
20231011_00091,Dexiostoma,26,1,D46,2023-10-12,154.035264,3
20231011_00092,Spirostomum,26,3,S52,2023-10-12,23.553936,3
20231011_00093,Dexiostoma,26,2,D50,2023-10-12,2342.868888,3
20231011_00094,Spirostomum,26,3,S54,2023-10-12,56.454672,3
20231011_00095,Dexiostoma,26,1,D47,2023-10-12,306.201168,3
20231011_00096,Spirostomum,26,2,S51,2023-10-12,23.367,3
20231011_00097,Dexiostoma,26,3,D53,2023-10-12,258.158616,3
20231011_00098,Spirostomum,26,4,S56,2023-10-12,27.9388043478261,3
20231011_00099,Dexiostoma,26,3,D54,2023-10-12,165.064488,3
20231011_00100,Spirostomum,26,1,S47,2023-10-12,79.260864,3
20231011_00101,Dexiostoma,26,4,D57,2023-10-12,740.827368,3
20231011_00102,Dexiostoma,26,5,D59,2023-10-12,896.918928,3
20231011_00103,Dexiostoma,26,4,D56,2023-10-12,897.2928,3
20231011_00104,Spirostomum,26,5,S60,2023-10-12,23.367,3
20231011_00105,Dexiostoma,26,1,D48,2023-10-12,142.632168,3
20231011_00106,Spirostomum,26,4,S57,2023-10-12,23.367,3
20231011_00107,Spirostomum,26,2,S50,2023-10-12,54.21144,3
20231011_00108,Spirostomum,26,1,S46,2023-10-12,69.353256,3
20231011_00109,Dexiostoma,26,3,D52,2023-10-12,153.474456,3
20231011_00112,Spirostomum,26,1,S48,2023-10-12,47.294808,3
20231011_00114,Dexiostoma,26,2,D51,2023-10-12,3354.56652,3
20231011_00115,Dexiostoma,26,4,D55,2023-10-12,499.492992,3
20231011_00116,Spirostomum,26,3,S53,2023-10-12,26.544912,3
20231011_00117,Spirostomum,26,2,S49,2023-10-12,74.400528,3
20231011_00118,Dexiostoma,26,2,D49,2023-10-12,1537.922472,3
20231011_00119,Dexiostoma,26,5,D60,2023-10-12,620.814456,3
20231011_00120,Dexiostoma,26,5,D58,2023-10-12,466.40532,3
20231011_00121,Spirostomum,28,2,S66,2023-10-12,53.27676,3
20231011_00122,Dexiostoma,28,3,D68,2023-10-12,147.866376,3
20231011_00123,Dexiostoma,28,4,D72,2023-10-12,170.11176,3
20231011_00124,Dexiostoma,28,1,D61,2023-10-12,79.4478,3
20231011_00125,Dexiostoma,28,4,D71,2023-10-12,23.367,3
20231011_00126,Spirostomum,28,1,S62,2023-10-12,95.898168,3
20231011_00127,Spirostomum,28,1,S63,2023-10-12,73.465848,3
20231011_00128,Dexiostoma,28,3,D67,2023-10-12,269.000904,3
20231011_00129,Dexiostoma,28,5,D73,2023-10-12,110.29224,3
20231011_00130,Dexiostoma,28,4,D70,2023-10-12,63.932112,3
20231011_00132,Spirostomum,28,3,S67,2023-10-12,23.367,3
20231011_00133,Dexiostoma,28,5,D74,2023-10-12,58.88484,3
20231011_00134,Spirostomum,28,2,S64,2023-10-12,23.367,3
20231011_00135,Dexiostoma,28,1,D62,2023-10-12,88.981536,3
20231011_00136,Spirostomum,28,5,S74,2023-10-12,23.367,3
20231011_00140,Dexiostoma,28,1,D63,2023-10-12,188.244552,3
20231011_00141,Dexiostoma,28,3,D69,2023-10-12,245.260032,3
20231011_00142,Spirostomum,28,2,S65,2023-10-12,28.97508,3
20231011_00144,Spirostomum,28,1,S61,2023-10-12,52.715952,3
20231011_00145,Spirostomum,28,3,S68,2023-10-12,34.770096,3
20231011_00146,Spirostomum,28,4,S70,2023-10-12,23.367,3
20231011_00147,Dexiostoma,28,2,D65,2023-10-12,1242.376656,3
20231011_00148,Dexiostoma,28,5,D75,2023-10-12,113.657088,3
20231011_00149,Dexiostoma,28,2,D64,2023-10-12,2247.344592,3
20231011_00150,Dexiostoma,28,2,D66,2023-10-12,1967.314464,3
20231011_00001,Dexiostoma,18,5,D15,2023-10-13,1695.50952,4
20231011_00002,Spirostomum,18,1,S1,2023-10-13,25.049424,4
20231011_00003,Dexiostoma,18,2,D6,2023-10-13,2650.75248,4
20231011_00004,Dexiostoma,18,1,D2,2023-10-13,343.214496,4
20231011_00005,Dexiostoma,18,5,D14,2023-10-13,3694.603104,4
20231011_00006,Spirostomum,18,1,S3,2023-10-13,55.333056,4
20231011_00007,Dexiostoma,18,3,D9,2023-10-13,343.775304,4
20231011_00008,Spirostomum,18,1,S2,2023-10-13,51.781272,4
20231011_00009,Dexiostoma,18,1,D3,2023-10-13,218.154312,4
20231011_00010,Dexiostoma,18,1,D1,2023-10-13,327.511872,4
20231011_00011,Spirostomum,18,2,S6,2023-10-13,54.772248,4
20231011_00012,Dexiostoma,18,2,D5,2023-10-13,4481.7906,4
20231011_00013,Spirostomum,18,2,S4,2023-10-13,150.48348,4
20231011_00014,Spirostomum,18,2,S5,2023-10-13,75.335208,4
20231011_00015,Spirostomum,18,3,S9,2023-10-13,89.355408,4
20231011_00016,Spirostomum,18,3,S8,2023-10-13,92.720256,4
20231011_00017,Dexiostoma,18,2,D4,2023-10-13,3013.782192,4
20231011_00018,Spirostomum,18,5,S15,2023-10-13,181.32792,4
20231011_00019,Spirostomum,18,3,S7,2023-10-13,104.497224,4
20231011_00020,Spirostomum,18,5,S14,2023-10-13,90.850896,4
20231011_00021,Dexiostoma,18,3,D8,2023-10-13,811.115304,4
20231011_00022,Dexiostoma,18,3,D7,2023-10-13,1154.703672,4
20231011_00023,Spirostomum,18,4,S12,2023-10-13,56.641608,4
20231011_00024,Spirostomum,18,5,S13,2023-10-13,88.046856,4
20231011_00025,Dexiostoma,18,4,D10,2023-10-13,2440.636416,4
20231011_00026,Spirostomum,18,4,S11,2023-10-13,49.351104,4
20231011_00027,Dexiostoma,18,5,D13,2023-10-13,1993.859376,4
20231011_00028,Dexiostoma,18,4,D12,2023-10-13,1763.367288,4
20231011_00029,Dexiostoma,18,4,D11,2023-10-13,1917.215616,4
20231011_00030,Spirostomum,18,4,S10,2023-10-13,66.36228,4
20231011_00031,Dexiostoma,21,1,D16,2023-10-13,365.272944,4
20231011_00032,Spirostomum,21,2,S19,2023-10-13,80.569416,4
20231011_00033,Spirostomum,21,1,S18,2023-10-13,90.850896,4
20231011_00034,Spirostomum,21,2,S20,2023-10-13,56.454672,4
20231011_00035,Spirostomum,21,3,S23,2023-10-13,97.767528,4
20231011_00036,Spirostomum,21,4,S27,2023-10-13,34.396224,4
20231011_00037,Spirostomum,21,1,S16,2023-10-13,115.713384,4
20231011_00039,Dexiostoma,21,1,D18,2023-10-13,179.832432,4
20231011_00041,Spirostomum,21,3,S22,2023-10-13,50.659656,4
20231011_00042,Dexiostoma,21,2,D21,2023-10-13,3601.508976,4
20231011_00043,Dexiostoma,21,1,D17,2023-10-13,253.859088,4
20231011_00044,Dexiostoma,21,4,D26,2023-10-13,5640.980736,4
20231011_00045,Spirostomum,21,5,S30,2023-10-13,199.08684,4
20231011_00046,Dexiostoma,21,2,D19,2023-10-13,2613.926088,4
20231011_00047,Dexiostoma,21,5,D30,2023-10-13,2818.807944,4
20231011_00048,Spirostomum,21,2,S21,2023-10-13,118.330488,4
20231011_00049,Spirostomum,21,5,S29,2023-10-13,134.780856,4
20231011_00050,Dexiostoma,21,5,D28,2023-10-13,2679.166752,4
20231011_00051,Spirostomum,21,1,S17,2023-10-13,95.150424,4
20231011_00052,Dexiostoma,21,3,D22,2023-10-13,291.059352,4
20231011_00053,Spirostomum,21,3,S24,2023-10-13,26.17104,4
20231011_00054,Spirostomum,21,5,S28,2023-10-13,74.213592,4
20231011_00055,Dexiostoma,21,2,D20,2023-10-13,1701.304536,4
20231011_00056,Dexiostoma,21,3,D23,2023-10-13,317.604264,4
20231011_00057,Dexiostoma,21,4,D25,2023-10-13,6837.1842,4
20231011_00058,Dexiostoma,21,4,D27,2023-10-13,8510.448336,4
20231011_00059,Dexiostoma,21,5,D29,2023-10-13,4646.107344,4
20231011_00060,Dexiostoma,21,3,D24,2023-10-13,300.593088,4
20231011_00061,Spirostomum,24,2,S34,2023-10-13,82.25184,4
20231011_00062,Spirostomum,24,3,S38,2023-10-13,119.452104,4
20231011_00063,Spirostomum,24,1,S31,2023-10-13,47.66868,4
20231011_00064,Dexiostoma,24,1,D32,2023-10-13,132.163752,4
20231011_00065,Dexiostoma,24,2,D36,2023-10-13,2162.101776,4
20231011_00066,Dexiostoma,24,3,D39,2023-10-13,443.599128,4
20231011_00067,Dexiostoma,24,3,D37,2023-10-13,536.880192,4
20231011_00068,Dexiostoma,24,2,D35,2023-10-13,2762.353272,4
20231011_00069,Dexiostoma,24,1,D31,2023-10-13,228.809664,4
20231011_00070,Dexiostoma,24,2,D34,2023-10-13,1968.623016,4
20231011_00071,Dexiostoma,24,3,D38,2023-10-13,184.505832,4
20231011_00072,Spirostomum,24,2,S35,2023-10-13,50.285784,4
20231011_00073,Spirostomum,24,4,S41,2023-10-13,28.227336,4
20231011_00074,Spirostomum,24,3,S39,2023-10-13,23.367,4
20231011_00075,Dexiostoma,24,1,D33,2023-10-13,263.57976,4
20231011_00076,Spirostomum,24,1,S33,2023-10-13,70.101,4
20231011_00077,Spirostomum,24,4,S40,2023-10-13,25.984104,4
20231011_00078,Dexiostoma,24,4,D42,2023-10-13,2938.446984,4
20231011_00079,Spirostomum,24,5,S43,2023-10-13,71.409552,4
20231011_00080,Spirostomum,24,1,S32,2023-10-13,51.033528,4
20231011_00081,Spirostomum,24,3,S37,2023-10-13,57.202416,4
20231011_00082,Spirostomum,24,5,S45,2023-10-13,77.765376,4
20231011_00083,Dexiostoma,24,5,D45,2023-10-13,3618.333216,4
20231011_00084,Spirostomum,24,4,S42,2023-10-13,29.90976,4
20231011_00085,Spirostomum,24,2,S36,2023-10-13,77.391504,4
20231011_00086,Spirostomum,24,5,S44,2023-10-13,78.326184,4
20231011_00087,Dexiostoma,24,4,D40,2023-10-13,4946.139624,4
20231011_00088,Dexiostoma,24,5,D43,2023-10-13,4919.033904,4
20231011_00089,Dexiostoma,24,5,D44,2023-10-13,3290.0736,4
20231011_00090,Dexiostoma,24,4,D41,2023-10-13,5903.999688,4
20231011_00091,Dexiostoma,26,1,D46,2023-10-13,104.68416,4
20231011_00093,Dexiostoma,26,2,D50,2023-10-13,4457.862792,4
20231011_00094,Spirostomum,26,3,S54,2023-10-13,88.046856,4
20231011_00095,Dexiostoma,26,1,D47,2023-10-13,248.998752,4
20231011_00096,Spirostomum,26,2,S51,2023-10-13,40.378176,4
20231011_00097,Dexiostoma,26,3,D53,2023-10-13,213.854784,4
20231011_00099,Dexiostoma,26,3,D54,2023-10-13,271.618008,4
20231011_00100,Spirostomum,26,1,S47,2023-10-13,23.367,4
20231011_00101,Dexiostoma,26,4,D57,2023-10-13,562.67736,4
20231011_00102,Dexiostoma,26,5,D59,2023-10-13,1304.81328,4
20231011_00103,Dexiostoma,26,4,D56,2023-10-13,1088.715264,4
20231011_00104,Spirostomum,26,5,S60,2023-10-13,23.367,4
20231011_00105,Dexiostoma,26,1,D48,2023-10-13,150.857352,4
20231011_00107,Spirostomum,26,2,S50,2023-10-13,54.0832983870968,4
20231011_00108,Spirostomum,26,1,S46,2023-10-13,49.53804,4
20231011_00109,Dexiostoma,26,3,D52,2023-10-13,174.037416,4
20231011_00110,Spirostomum,26,5,S59,2023-10-13,25.797168,4
20231011_00112,Spirostomum,26,1,S48,2023-10-13,70.101,4
20231011_00113,Spirostomum,26,5,S58,2023-10-13,30.283632,4
20231011_00114,Dexiostoma,26,2,D51,2023-10-13,3197.914152,4
20231011_00115,Dexiostoma,26,4,D55,2023-10-13,678.390744,4
20231011_00116,Spirostomum,26,3,S53,2023-10-13,34.957032,4
20231011_00117,Spirostomum,26,2,S49,2023-10-13,52.902888,4
20231011_00118,Dexiostoma,26,2,D49,2023-10-13,3020.138016,4
20231011_00119,Dexiostoma,26,5,D60,2023-10-13,1726.727832,4
20231011_00120,Dexiostoma,26,5,D58,2023-10-13,1151.712696,4
20231011_00121,Spirostomum,28,2,S66,2023-10-13,65.053728,4
20231011_00122,Dexiostoma,28,3,D68,2023-10-13,162.260448,4
20231011_00123,Dexiostoma,28,4,D72,2023-10-13,193.291824,4
20231011_00124,Dexiostoma,28,1,D61,2023-10-13,140.949744,4
20231011_00125,Dexiostoma,28,4,D71,2023-10-13,50.846592,4
20231011_00126,Spirostomum,28,1,S62,2023-10-13,45.238512,4
20231011_00127,Spirostomum,28,1,S63,2023-10-13,33.835416,4
20231011_00128,Dexiostoma,28,3,D67,2023-10-13,377.423784,4
20231011_00129,Dexiostoma,28,5,D73,2023-10-13,116.835,4
20231011_00130,Dexiostoma,28,4,D70,2023-10-13,50.098848,4
20231011_00132,Spirostomum,28,3,S67,2023-10-13,28.601208,4
20231011_00133,Dexiostoma,28,5,D74,2023-10-13,66.736152,4
20231011_00134,Spirostomum,28,2,S64,2023-10-13,35.704776,4
20231011_00135,Dexiostoma,28,1,D62,2023-10-13,274.048176,4
20231011_00136,Spirostomum,28,5,S74,2023-10-13,23.367,4
20231011_00139,Spirostomum,28,3,S69,2023-10-13,60.006456,4
20231011_00140,Dexiostoma,28,1,D63,2023-10-13,89.168472,4
20231011_00141,Dexiostoma,28,3,D69,2023-10-13,177.5892,4
20231011_00142,Spirostomum,28,2,S65,2023-10-13,41.12592,4
20231011_00144,Spirostomum,28,1,S61,2023-10-13,44.677704,4
20231011_00145,Spirostomum,28,3,S68,2023-10-13,46.547064,4
20231011_00147,Dexiostoma,28,2,D65,2023-10-13,3665.441088,4
20231011_00148,Dexiostoma,28,5,D75,2023-10-13,50.285784,4
20231011_00149,Dexiostoma,28,2,D64,2023-10-13,3886.960248,4
20231011_00150,Dexiostoma,28,2,D66,2023-10-13,3504.11532,4
20231013_00001,Dexiostoma,18,5,D15,2023-10-14,3271.193064,5
20231013_00002,Spirostomum,18,1,S1,2023-10-14,72.531168,5
20231013_00003,Dexiostoma,18,2,D6,2023-10-14,5054.74944,5
20231013_00004,Dexiostoma,18,1,D2,2023-10-14,283.581912,5
20231013_00005,Dexiostoma,18,5,D14,2023-10-14,4487.772552,5
20231013_00006,Spirostomum,18,1,S3,2023-10-14,113.09628,5
20231013_00007,Dexiostoma,18,3,D9,2023-10-14,382.657992,5
20231013_00008,Spirostomum,18,1,S2,2023-10-14,71.222616,5
20231013_00009,Dexiostoma,18,1,D3,2023-10-14,230.305152,5
20231013_00010,Dexiostoma,18,1,D1,2023-10-14,215.91108,5
20231013_00011,Spirostomum,18,2,S6,2023-10-14,80.38248,5
20231013_00012,Dexiostoma,18,2,D5,2023-10-14,6088.50552,5
20231013_00013,Spirostomum,18,2,S4,2023-10-14,211.050744,5
20231013_00014,Spirostomum,18,2,S5,2023-10-14,87.299112,5
20231013_00015,Spirostomum,18,3,S9,2023-10-14,70.101,5
20231013_00016,Spirostomum,18,3,S8,2023-10-14,76.830696,5
20231013_00017,Dexiostoma,18,2,D4,2023-10-14,6522.570912,5
20231013_00018,Spirostomum,18,5,S15,2023-10-14,185.06664,5
20231013_00019,Spirostomum,18,3,S7,2023-10-14,68.979384,5
20231013_00020,Spirostomum,18,5,S14,2023-10-14,131.042136,5
20231013_00021,Dexiostoma,18,3,D8,2023-10-14,1769.536176,5
20231013_00022,Dexiostoma,18,3,D7,2023-10-14,2185.094904,5
20231013_00023,Spirostomum,18,4,S12,2023-10-14,31.5554358974359,5
20231013_00024,Spirostomum,18,5,S13,2023-10-14,96.645912,5
20231013_00025,Dexiostoma,18,4,D10,2023-10-14,6425.925,5
20231013_00026,Spirostomum,18,4,S11,2023-10-14,78.139248,5
20231013_00027,Dexiostoma,18,5,D13,2023-10-14,4219.332456,5
20231013_00028,Dexiostoma,18,4,D12,2023-10-14,3525.799896,5
20231013_00029,Dexiostoma,18,4,D11,2023-10-14,4345.140384,5
20231013_00030,Spirostomum,18,4,S10,2023-10-14,54.024504,5
20231013_00031,Dexiostoma,21,1,D16,2023-10-14,411.820008,5
20231013_00032,Spirostomum,21,2,S19,2023-10-14,74.213592,5
20231013_00033,Spirostomum,21,1,S18,2023-10-14,116.461128,5
20231013_00034,Spirostomum,21,2,S20,2023-10-14,50.47272,5
20231013_00035,Spirostomum,21,3,S23,2023-10-14,151.978968,5
20231013_00036,Spirostomum,21,4,S27,2023-10-14,33.835416,5
20231013_00037,Spirostomum,21,1,S16,2023-10-14,137.211024,5
20231013_00038,Spirostomum,21,4,S25,2023-10-14,31.592184,5
20231013_00039,Dexiostoma,21,1,D18,2023-10-14,465.47064,5
20231013_00040,Spirostomum,21,4,S26,2023-10-14,27.292656,5
20231013_00041,Spirostomum,21,3,S22,2023-10-14,109.35756,5
20231013_00042,Dexiostoma,21,2,D21,2023-10-14,4012.207368,5
20231013_00043,Dexiostoma,21,1,D17,2023-10-14,194.226504,5
20231013_00044,Dexiostoma,21,4,D26,2023-10-14,10073.04636,5
20231013_00045,Spirostomum,21,5,S30,2023-10-14,94.776552,5
20231013_00046,Dexiostoma,21,2,D19,2023-10-14,2363.244912,5
20231013_00047,Dexiostoma,21,5,D30,2023-10-14,11054.46036,5
20231013_00048,Spirostomum,21,2,S21,2023-10-14,111.787728,5
20231013_00049,Spirostomum,21,5,S29,2023-10-14,136.46328,5
20231013_00050,Dexiostoma,21,5,D28,2023-10-14,8605.59876,5
20231013_00051,Spirostomum,21,1,S17,2023-10-14,61.501944,5
20231013_00052,Dexiostoma,21,3,D22,2023-10-14,542.862144,5
20231013_00053,Spirostomum,21,3,S24,2023-10-14,32.7138,5
20231013_00054,Spirostomum,21,5,S28,2023-10-14,48.977232,5
20231013_00055,Dexiostoma,21,2,D20,2023-10-14,4351.87008,5
20231013_00056,Dexiostoma,21,3,D23,2023-10-14,880.46856,5
20231013_00057,Dexiostoma,21,4,D25,2023-10-14,11799.587256,5
20231013_00058,Dexiostoma,21,4,D27,2023-10-14,8826.557112,5
20231013_00059,Dexiostoma,21,5,D29,2023-10-14,12942.887832,5
20231013_00060,Dexiostoma,21,3,D24,2023-10-14,499.11912,5
20231013_00061,Spirostomum,24,2,S34,2023-10-14,61.128072,5
20231013_00062,Spirostomum,24,3,S38,2023-10-14,81.31716,5
20231013_00063,Spirostomum,24,1,S31,2023-10-14,51.594336,5
20231013_00064,Dexiostoma,24,1,D32,2023-10-14,253.29828,5
20231013_00065,Dexiostoma,24,2,D36,2023-10-14,3833.496552,5
20231013_00066,Dexiostoma,24,3,D39,2023-10-14,708.48744,5
20231013_00067,Dexiostoma,24,3,D37,2023-10-14,665.118288,5
20231013_00068,Dexiostoma,24,2,D35,2023-10-14,4216.902288,5
20231013_00069,Dexiostoma,24,1,D31,2023-10-14,217.593504,5
20231013_00070,Dexiostoma,24,2,D34,2023-10-14,4206.620808,5
20231013_00071,Dexiostoma,24,3,D38,2023-10-14,334.989312,5
20231013_00072,Spirostomum,24,2,S35,2023-10-14,123.751632,5
20231013_00073,Spirostomum,24,4,S41,2023-10-14,23.367,5
20231013_00074,Spirostomum,24,3,S39,2023-10-14,130.481328,5
20231013_00075,Dexiostoma,24,1,D33,2023-10-14,207.312024,5
20231013_00076,Spirostomum,24,1,S33,2023-10-14,49.164168,5
20231013_00077,Spirostomum,24,4,S40,2023-10-14,36.7195714285714,5
20231013_00078,Dexiostoma,24,4,D42,2023-10-14,6823.911744,5
20231013_00079,Spirostomum,24,5,S43,2023-10-14,29.90976,5
20231013_00080,Spirostomum,24,1,S32,2023-10-14,66.175344,5
20231013_00081,Spirostomum,24,3,S37,2023-10-14,110.479176,5
20231013_00082,Spirostomum,24,5,S45,2023-10-14,35.51784,5
20231013_00083,Dexiostoma,24,5,D45,2023-10-14,14114.789616,5
20231013_00084,Spirostomum,24,4,S42,2023-10-14,23.367,5
20231013_00085,Spirostomum,24,2,S36,2023-10-14,69.914064,5
20231013_00087,Dexiostoma,24,4,D40,2023-10-14,9582.713232,5
20231013_00088,Dexiostoma,24,5,D43,2023-10-14,17072.677944,5
20231013_00089,Dexiostoma,24,5,D44,2023-10-14,10665.446544,5
20231013_00090,Dexiostoma,24,4,D41,2023-10-14,11596.200888,5
20231013_00091,Dexiostoma,26,1,D46,2023-10-14,268.25316,5
20231013_00092,Spirostomum,26,3,S52,2023-10-14,28.414272,5
20231013_00093,Dexiostoma,26,2,D50,2023-10-14,4997.73396,5
20231013_00094,Spirostomum,26,3,S54,2023-10-14,23.367,5
20231013_00095,Dexiostoma,26,1,D47,2023-10-14,133.098432,5
20231013_00096,Spirostomum,26,2,S51,2023-10-14,26.5965853658537,5
20231013_00097,Dexiostoma,26,3,D53,2023-10-14,85.242816,5
20231013_00099,Dexiostoma,26,3,D54,2023-10-14,245.633904,5
20231013_00100,Spirostomum,26,1,S47,2023-10-14,23.740872,5
20231013_00101,Dexiostoma,26,4,D57,2023-10-14,1081.798632,5
20231013_00102,Dexiostoma,26,5,D59,2023-10-14,2223.042912,5
20231013_00103,Dexiostoma,26,4,D56,2023-10-14,1495.674936,5
20231013_00105,Dexiostoma,26,1,D48,2023-10-14,120.012912,5
20231013_00107,Spirostomum,26,2,S50,2023-10-14,92.159448,5
20231013_00108,Spirostomum,26,1,S46,2023-10-14,50.098848,5
20231013_00109,Dexiostoma,26,3,D52,2023-10-14,351.43968,5
20231013_00112,Spirostomum,26,1,S48,2023-10-14,46.734,5
20231013_00114,Dexiostoma,26,2,D51,2023-10-14,4868.561184,5
